orderID,orderDate,orderTime,channel,status,paymentMethod,quantity,unitPrice,discountPct,orderTotal,deliveryDate,rating,customerFirstName,customerLastName,customerEmail,customerCity,customerBirthDate,customerSignupDate,customerAnniversary,customerMoneySpent,employeeFirstName,employeeLastName,employeePosition,employeeBranch,productName,productCategory,productBrand,productPrice,productCost
1555,2024-12-16,15:35:21,in_store,completed,cash,1,9.90,0,9.90,,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Gor,Mkrtchyan,Senior Sales,Yerevan Center,USB-C Cable 1m,Cables,Anker,9.90,3.00
1066,2024-02-23,14:46:00,online,completed,card,3,129.00,5,367.65,2024-02-28,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,Flip 6,Audio,JBL,129.00,85.00
1215,2024-05-31,12:24:42,in_store,completed,cash,2,14.50,10,26.10,,4,Suren,Hayrapetyan,suren.hayrapetyan@gmail.com,Yerevan,1980-10-30,2023-02-17,2010-04-01,3526.16,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1124,2024-04-02,12:45:06,in_store,completed,card,1,699.00,0,699.00,,5,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Hayk,Melikyan,Senior Sales,Yerevan Mall,Galaxy S24,Phones,Samsung,699.00,540.00
1451,2024-11-06,16:40:14,in_store,completed,card,1,79.00,0,79.00,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Ani,Harutyunyan,Sales Associate,Yerevan Center,Soundcore Q30,Audio,Anker,79.00,48.00
1252,2024-07-03,21:05:27,online,completed,card,1,620.00,0,620.00,2024-07-06,4,Hasmik,Zakaryan,hasmik.zakaryan@mail.ru,Yerevan,1991-02-14,2021-01-04,2021-06-19,5710.74,,,,,Aspire 5,Laptops,Acer,620.00,500.00
1491,2024-11-18,16:57:58,online,completed,card,2,14.50,0,29.00,2024-11-19,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,,,,,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1041,2024-02-02,11:49:20,in_store,completed,card,1,699.00,10,629.10,,,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Hayk,Melikyan,Senior Sales,Yerevan Mall,Galaxy S24,Phones,Samsung,699.00,540.00
1547,2024-12-12,18:31:55,in_store,completed,card,2,19.00,0,38.00,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Ani,Harutyunyan,Sales Associate,Yerevan Center,Lightning Cable,Cables,Apple,19.00,8.00
1108,2024-03-23,17:20:01,in_store,completed,card,2,14.50,0,29.00,,4,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Arman,Grigoryan,Sales Associate,Gyumri,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1542,2024-12-11,21:45:12,online,completed,card,2,1100.00,15,1870.00,2024-12-12,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,,,,,MacBook Air 13,Laptops,Apple,1100.00,900.00
1073,2024-02-29,05:16:10,online,completed,card,1,249.00,0,249.00,2024-03-03,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,,,,,Redmi Note 13,Phones,Xiaomi,249.00,190.00
1445,2024-11-05,01:46:56,online,completed,card,3,89.99,0,269.97,2024-11-10,4,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1012,2024-01-13,18:13:09,in_store,cancelled,card,1,249.00,0,249.00,,,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Redmi Note 13,Phones,Xiaomi,249.00,190.00
1580,2024-12-24,15:00:15,online,completed,card,1,149.00,0,149.00,2024-12-29,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,,,,,LaserJet M110,Printers,HP,149.00,105.00
1428,2024-10-26,13:17:00,in_store,completed,card,2,9.90,5,18.81,,,Ani,Stepanyan,ani.stepanyan@gmail.com,Yerevan,1997-01-09,2020-03-03,2023-11-11,1937.31,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,USB-C Cable 1m,Cables,Anker,9.90,3.00
1101,2024-03-20,13:46:46,in_store,cancelled,cash,1,74.00,20,59.20,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Arman,Grigoryan,Sales Associate,Gyumri,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1389,2024-09-27,15:33:20,in_store,completed,card,1,74.00,0,74.00,,,Mariam,Hakobyan,mariam.hakobyan@gmail.com,Yerevan,1995-02-07,2023-04-10,2023-03-20,3685.98,Vahe,Sahakyan,Store Manager,Yerevan Center,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1192,2024-05-21,11:37:10,in_store,completed,cash,3,45.00,0,135.00,,3,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Gor,Mkrtchyan,Senior Sales,Yerevan Center,USB-C Hub 7-in-1,Accessories,Anker,45.00,25.00
1203,2024-05-27,07:24:58,online,completed,transfer,1,12.90,0,12.90,2024-06-01,,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,,,,,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1288,2024-07-30,22:12:03,online,completed,card,1,449.00,0,449.00,2024-08-06,3,Sona,Karapetyan,sona.karapetyan@gmail.com,Yerevan,1986-05-25,2021-06-26,2021-04-17,5530.54,,,,,iPad 10th gen,Tablets,Apple,449.00,360.00
1197,2024-05-24,14:05:39,online,completed,card,3,14.50,0,43.50,2024-05-25,5,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1003,2024-01-02,18:02:50,in_store,completed,cash,3,249.00,0,747.00,,,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,AirPods Pro,Audio,Apple,249.00,190.00
1483,2024-11-14,20:41:49,online,completed,card,1,14.99,5,14.24,2024-11-17,,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,,,,,M185,Accessories,Logitech,14.99,7.00
1321,2024-08-16,19:01:32,in_store,completed,cash,1,129.00,0,129.00,,5,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Marine,Avagyan,Senior Sales,Gyumri,Flip 6,Audio,JBL,129.00,85.00
1560,2024-12-18,11:25:15,in_store,completed,card,3,74.00,5,210.90,,5,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Marine,Avagyan,Senior Sales,Gyumri,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1180,2024-05-11,16:17:48,in_store,completed,cash,3,59.00,5,168.15,,,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,Hayk,Melikyan,Senior Sales,Yerevan Mall,C920,Webcams,Logitech,59.00,38.00
1005,2024-01-04,21:08:01,online,completed,card,2,14.50,0,29.00,2024-01-06,2,Hasmik,Zakaryan,hasmik.zakaryan@mail.ru,Yerevan,1991-02-14,2021-01-04,2021-06-19,5710.74,,,,,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1177,2024-05-10,13:24:09,in_store,completed,card,1,620.00,5,589.00,,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Ani,Harutyunyan,Sales Associate,Yerevan Center,Aspire 5,Laptops,Acer,620.00,500.00
1503,2024-11-23,13:30:57,in_store,completed,cash,2,12.90,0,25.80,,5,Meline,Poghosyan,meline.poghosyan@outlook.com,Yerevan,1992-05-05,2019-02-08,,1145.20,Ani,Harutyunyan,Sales Associate,Yerevan Center,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1137,2024-04-12,21:27:25,online,completed,card,2,9.90,0,19.80,2024-04-15,5,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,,,,,USB-C Cable 1m,Cables,Anker,9.90,3.00
1132,2024-04-05,15:52:58,in_store,returned,card,1,1250.00,0,1250.00,,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Hayk,Melikyan,Senior Sales,Yerevan Mall,ThinkPad X1 Carbon,Laptops,Lenovo,1250.00,980.00
1096,2024-03-14,21:16:52,online,returned,card,1,320.00,0,320.00,2024-03-20,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,,,,,UltraSharp 27,Monitors,Dell,320.00,240.00
1568,2024-12-20,04:54:26,online,completed,card,2,320.00,0,640.00,2024-12-25,3,Mariam,Hakobyan,mariam.hakobyan@gmail.com,Yerevan,1995-02-07,2023-04-10,2023-03-20,3685.98,,,,,UltraSharp 27,Monitors,Dell,320.00,240.00
1277,2024-07-25,11:50:40,in_store,completed,cash,1,149.00,0,149.00,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Hayk,Melikyan,Senior Sales,Yerevan Mall,LaserJet M110,Printers,HP,149.00,105.00
1582,2024-12-25,15:48:52,in_store,completed,card,1,349.00,10,314.10,,5,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Hayk,Melikyan,Senior Sales,Yerevan Mall,Odyssey G5 32,Monitors,Samsung,349.00,260.00
1292,2024-08-02,12:56:08,in_store,completed,card,1,45.00,0,45.00,,,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Ani,Harutyunyan,Sales Associate,Yerevan Center,USB-C Hub 7-in-1,Accessories,Anker,45.00,25.00
1148,2024-04-19,12:01:16,in_store,completed,cash,1,19.00,0,19.00,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Vahe,Sahakyan,Store Manager,Yerevan Center,Lightning Cable,Cables,Apple,19.00,8.00
1572,2024-12-20,18:16:00,online,completed,card,2,59.00,5,112.10,2024-12-21,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,C920,Webcams,Logitech,59.00,38.00
1088,2024-03-09,15:16:01,online,completed,card,1,89.99,5,85.49,2024-03-16,,Gayane,Mnatsakanyan,gayane.mnatsakanyan@gmail.com,Gyumri,1996-04-22,2022-03-22,,3728.49,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1536,2024-12-10,14:40:10,in_store,completed,transfer,3,64.00,5,182.40,,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,Hayk,Melikyan,Senior Sales,Yerevan Mall,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1592,2024-12-27,19:56:59,in_store,completed,card,1,59.00,0,59.00,,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Hayk,Melikyan,Senior Sales,Yerevan Mall,C920,Webcams,Logitech,59.00,38.00
1022,2024-01-19,12:08:26,in_store,completed,cash,1,19.00,0,19.00,,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,Hayk,Melikyan,Senior Sales,Yerevan Mall,Lightning Cable,Cables,Apple,19.00,8.00
1027,2024-01-22,15:27:30,in_store,completed,card,1,14.99,0,14.99,,5,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,M185,Accessories,Logitech,14.99,7.00
1050,2024-02-10,15:13:06,in_store,completed,card,1,449.00,5,426.55,,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,iPad 10th gen,Tablets,Apple,449.00,360.00
1368,2024-09-16,18:41:33,in_store,completed,card,3,45.00,10,121.50,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Nare,Ghazaryan,Sales Associate,Yerevan Mall,USB-C Hub 7-in-1,Accessories,Anker,45.00,25.00
1481,2024-11-14,20:06:46,online,completed,card,2,12.90,0,25.80,2024-11-18,,Sona,Karapetyan,sona.karapetyan@gmail.com,Yerevan,1986-05-25,2021-06-26,2021-04-17,5530.54,,,,,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1184,2024-05-17,19:48:23,online,completed,card,1,599.00,0,599.00,2024-05-24,,Samvel,Nazaryan,samvel.nazaryan@gmail.com,Gyumri,1979-12-12,2023-11-20,2006-03-15,3463.20,,,,,Pixel 8,Phones,Google,599.00,470.00
1531,2024-12-07,19:10:10,in_store,completed,card,1,9.90,0,9.90,,,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,Arman,Grigoryan,Sales Associate,Gyumri,USB-C Cable 1m,Cables,Anker,9.90,3.00
1194,2024-05-21,21:28:48,online,completed,transfer,1,74.00,0,74.00,2024-05-24,,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,,,,,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1597,2024-12-28,16:46:17,in_store,completed,cash,1,320.00,5,304.00,,,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Ani,Harutyunyan,Sales Associate,Yerevan Center,UltraSharp 27,Monitors,Dell,320.00,240.00
1067,2024-02-26,11:54:53,in_store,completed,cash,1,89.99,0,89.99,,5,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,Gor,Mkrtchyan,Senior Sales,Yerevan Center,MX Keys,Keyboards,Logitech,89.99,55.00
1448,2024-11-05,18:02:45,in_store,cancelled,card,1,449.00,5,426.55,,,Hayk,Melikyan,hayk.melikyan@mail.ru,Vanadzor,1993-03-30,2021-09-11,,1815.59,Lilit,Hovhannisyan,Sales Associate,Yerevan Mall,iPad 10th gen,Tablets,Apple,449.00,360.00
1076,2024-03-02,17:34:30,in_store,completed,cash,2,12.90,5,24.51,,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Gor,Mkrtchyan,Senior Sales,Yerevan Center,HDMI 2.1 Cable 2m,Cables,Generic,12.90,4.00
1494,2024-11-19,17:21:24,in_store,completed,card,1,129.00,0,129.00,,,Tatev,Martirosyan,tatev.martirosyan@yahoo.com,Yerevan,1994-07-19,2020-09-28,2020-02-14,4005.10,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Flip 6,Audio,JBL,129.00,85.00
1513,2024-11-29,13:03:24,in_store,completed,card,1,64.00,15,54.40,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Hayk,Melikyan,Senior Sales,Yerevan Mall,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1384,2024-09-25,15:21:47,online,completed,card,3,25.50,0,76.50,2024-09-27,4,Nane,Galstyan,nane.galstyan@gmail.com,Yerevan,1998-11-11,2022-04-27,,2997.50,,,,,Laptop Sleeve 14,Accessories,Generic,25.50,10.00
1340,2024-08-31,11:51:24,in_store,completed,cash,2,149.00,0,298.00,,4,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,LaserJet M110,Printers,HP,149.00,105.00
1425,2024-10-23,15:47:50,in_store,completed,card,3,79.00,0,237.00,,2,Narek,Manukyan,narek.manukyan@outlook.com,Gyumri,1992-09-03,2022-08-04,2022-02-28,6146.85,Ani,Harutyunyan,Sales Associate,Yerevan Center,Soundcore Q30,Audio,Anker,79.00,48.00
1057,2024-02-15,20:53:38,online,completed,card,1,320.00,5,304.00,2024-02-20,5,Hayk,Melikyan,hayk.melikyan@mail.ru,Vanadzor,1993-03-30,2021-09-11,,1815.59,,,,,UltraSharp 27,Monitors,Dell,320.00,240.00
1098,2024-03-15,18:46:18,in_store,completed,cash,1,280.00,0,280.00,,,Gayane,Mnatsakanyan,gayane.mnatsakanyan@gmail.com,Gyumri,1996-04-22,2022-03-22,,3728.49,Vahe,Sahakyan,Store Manager,Yerevan Center,ProArt 24,Monitors,ASUS,280.00,210.00
1075,2024-03-01,17:33:16,in_store,completed,cash,1,129.00,10,116.10,,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Vahe,Sahakyan,Store Manager,Yerevan Center,Flip 6,Audio,JBL,129.00,85.00
1038,2024-01-31,13:31:46,online,completed,card,1,210.00,0,210.00,2024-02-06,5,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,,,,,PIXMA TS3450,Printers,Canon,210.00,150.00
1077,2024-03-02,19:10:35,online,completed,card,2,39.99,0,79.98,2024-03-03,4,Mariam,Hakobyan,mariam.hakobyan@gmail.com,Yerevan,1995-02-07,2023-04-10,2023-03-20,3685.98,,,,,K380,Keyboards,Logitech,39.99,22.00
1198,2024-05-24,16:35:45,in_store,completed,card,1,14.50,0,14.50,,,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,Nare,Ghazaryan,Sales Associate,Yerevan Mall,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1153,2024-04-23,14:22:43,in_store,returned,card,1,79.00,15,67.15,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Ani,Harutyunyan,Sales Associate,Yerevan Center,Soundcore Q30,Audio,Anker,79.00,48.00
1462,2024-11-08,17:57:17,in_store,completed,card,2,25.50,0,51.00,,,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Nare,Ghazaryan,Sales Associate,Yerevan Mall,Laptop Sleeve 14,Accessories,Generic,25.50,10.00
1301,2024-08-07,07:41:16,online,completed,card,2,64.00,0,128.00,2024-08-09,,Ruben,Asatryan,ruben.asatryan@gmail.com,Yerevan,1975-03-03,2021-09-04,2005-08-20,5885.18,,,,,Expansion HDD 2TB,Storage,Seagate,64.00,45.00
1477,2024-11-14,13:42:22,online,completed,card,3,59.00,0,177.00,2024-11-16,4,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,C920,Webcams,Logitech,59.00,38.00
1444,2024-11-04,20:58:50,online,completed,card,1,1250.00,0,1250.00,2024-11-08,4,Lilit,Hovhannisyan,lilit.hovhannisyan@mail.ru,Abovyan,1990-06-14,2023-02-11,2019-05-05,8978.29,,,,,ThinkPad X1 Carbon,Laptops,Lenovo,1250.00,980.00
1327,2024-08-21,15:52:12,in_store,completed,cash,2,249.00,0,498.00,,4,Hasmik,Zakaryan,hasmik.zakaryan@mail.ru,Yerevan,1991-02-14,2021-01-04,2021-06-19,5710.74,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Redmi Note 13,Phones,Xiaomi,249.00,190.00
1236,2024-06-18,13:50:13,in_store,completed,card,1,59.00,5,56.05,,4,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Hayk,Melikyan,Senior Sales,Yerevan Mall,C920,Webcams,Logitech,59.00,38.00
1571,2024-12-20,17:54:17,online,completed,card,1,210.00,10,189.00,2024-12-23,2,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,PIXMA TS3450,Printers,Canon,210.00,150.00
1336,2024-08-29,14:37:49,in_store,completed,cash,2,25.50,0,51.00,,,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,Gor,Mkrtchyan,Senior Sales,Yerevan Center,Laptop Sleeve 14,Accessories,Generic,25.50,10.00
1473,2024-11-13,16:30:56,in_store,completed,cash,1,149.00,0,149.00,,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Gor,Mkrtchyan,Senior Sales,Yerevan Center,LaserJet M110,Printers,HP,149.00,105.00
1564,2024-12-19,10:37:18,online,completed,card,2,89.99,0,179.98,2024-12-20,4,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1468,2024-11-12,16:10:28,in_store,completed,cash,1,119.00,10,107.10,,4,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Hayk,Melikyan,Senior Sales,Yerevan Mall,Huntsman Mini,Keyboards,Razer,119.00,75.00
1156,2024-04-25,08:17:09,online,completed,card,1,890.00,5,845.50,2024-04-28,5,Artur,Baghdasaryan,artur.baghdasaryan@gmail.com,Yerevan,1987-09-27,2019-10-22,2016-12-24,10451.07,,,,,ZenBook 14,Laptops,ASUS,890.00,720.00
1036,2024-01-30,19:00:54,online,completed,card,2,89.99,10,161.98,2024-01-31,5,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,,,,,MX Keys,Keyboards,Logitech,89.99,55.00
1229,2024-06-12,19:13:37,in_store,completed,cash,1,890.00,0,890.00,,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Ani,Harutyunyan,Sales Associate,Yerevan Center,ZenBook 14,Laptops,ASUS,890.00,720.00
1554,2024-12-16,15:33:25,in_store,completed,cash,1,74.00,15,62.90,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Arman,Grigoryan,Sales Associate,Gyumri,Portable SSD T7 1TB,Storage,Samsung,74.00,52.00
1068,2024-02-27,10:54:00,in_store,completed,cash,3,89.00,0,267.00,,,Gevorg,Kocharyan,gevorg.kocharyan@gmail.com,Vanadzor,1986-03-17,2022-12-26,2017-05-27,6999.68,Ani,Harutyunyan,Sales Associate,Yerevan Center,Archer AX55 Router,Networking,TP-Link,89.00,60.00
1021,2024-01-18,23:51:23,online,completed,transfer,1,449.00,15,381.65,2024-01-23,,Ani,Stepanyan,ani.stepanyan@gmail.com,Yerevan,1997-01-09,2020-03-03,2023-11-11,1937.31,,,,,iPad 10th gen,Tablets,Apple,449.00,360.00
1138,2024-04-15,12:05:52,in_store,completed,card,1,39.99,0,39.99,,3,Armen,Gevorgyan,armen.gevorgyan@gmail.com,Gyumri,1985-12-01,2020-05-13,2015-09-09,9172.79,Gor,Mkrtchyan,Senior Sales,Yerevan Center,K380,Keyboards,Logitech,39.99,22.00
1018,2024-01-17,09:09:39,online,completed,card,1,9.90,0,9.90,2024-01-18,3,Anna,Sargsyan,anna.sargsyan@gmail.com,Yerevan,1991-04-12,2021-04-24,2022-06-01,5988.47,,,,,USB-C Cable 1m,Cables,Anker,9.90,3.00
1213,2024-05-30,16:24:01,in_store,completed,cash,2,119.00,0,238.00,,5,Sona,Karapetyan,sona.karapetyan@gmail.com,Yerevan,1986-05-25,2021-06-26,2021-04-17,5530.54,Nare,Ghazaryan,Sales Associate,Yerevan Mall,Huntsman Mini,Keyboards,Razer,119.00,75.00
1320,2024-08-16,15:05:43,online,completed,card,1,14.99,0,14.99,2024-08-20,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,,,,,M185,Accessories,Logitech,14.99,7.00
1553,2024-12-16,14:42:51,in_store,completed,card,3,14.50,0,43.50,,4,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,Gor,Mkrtchyan,Senior Sales,Yerevan Center,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1146,2024-04-18,12:54:34,in_store,completed,card,1,620.00,5,589.00,,5,Aram,Vardanyan,aram.vardanyan@gmail.com,Yerevan,1997-12-09,2020-07-08,2024-01-30,13544.72,Nare,Ghazaryan,Sales Associate,Yerevan Mall,Aspire 5,Laptops,Acer,620.00,500.00
1341,2024-08-31,16:11:14,in_store,completed,cash,1,14.99,0,14.99,,,Davit,Petrosyan,davit.petrosyan@mail.ru,Gyumri,1988-11-23,2020-11-27,2021-09-14,8230.04,Gor,Mkrtchyan,Senior Sales,Yerevan Center,M185,Accessories,Logitech,14.99,7.00
1577,2024-12-23,10:26:50,in_store,completed,cash,3,59.00,0,177.00,,4,Lusine,Avetisyan,lusine.avetisyan@outlook.com,Abovyan,1999-01-18,2020-09-07,2023-08-11,2588.50,Ani,Harutyunyan,Sales Associate,Yerevan Center,C920,Webcams,Logitech,59.00,38.00
1538,2024-12-10,17:49:22,in_store,completed,cash,1,890.00,0,890.00,,2,Nane,Galstyan,nane.galstyan@gmail.com,Yerevan,1998-11-11,2022-04-27,,2997.50,Hayk,Melikyan,Senior Sales,Yerevan Mall,ZenBook 14,Laptops,ASUS,890.00,720.00
1209,2024-05-29,06:18:02,online,completed,transfer,1,249.00,0,249.00,2024-06-02,,Karen,Khachatryan,karen.khachatryan@gmail.com,Gyumri,1982-01-15,2020-12-15,2012-06-30,7462.79,,,,,Redmi Note 13,Phones,Xiaomi,249.00,190.00
1062,2024-02-19,18:10:52,in_store,completed,card,2,14.50,0,29.00,,4,Tigran,Grigoryan,tigran.grigoryan@gmail.com,Gyumri,1983-07-30,2020-12-25,2020-11-05,5291.36,Hayk,Melikyan,Senior Sales,Yerevan Mall,USB Flash 128GB,Storage,SanDisk,14.50,8.00
1411,2024-10-10,17:23:46,in_store,completed,card,3,14.50,5,41.33,,3,Vahan,Torosyan,vahan.torosyan@yahoo.com,Yerevan,1989-08-08,2023-11-03,2018-10-10,8575.72,Ani,Harutyunyan,Sales Associate,Yerevan Center,USB Flash 128GB,Storage,SanDisk,14.50,8.00
